"","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"34299","RESISTENCIA AERO, AR",1995-09-03,0,16.7,21.5,12.5
"34300","RESISTENCIA AERO, AR",1995-09-04,NA,20.4,31.5,11.9
"34301","RESISTENCIA AERO, AR",1995-09-05,0,24.2,33.5,15.3
"34302","RESISTENCIA AERO, AR",1995-09-06,0,26.2,34.6,17.4
"34303","RESISTENCIA AERO, AR",1995-09-07,NA,24.9,34.5,17.6
"34304","RESISTENCIA AERO, AR",1995-09-08,NA,26,35,17.2
"34305","RESISTENCIA AERO, AR",1995-09-09,0,22.4,28.1,18
"34306","RESISTENCIA AERO, AR",1995-09-10,0,22.2,29,17
"34307","RESISTENCIA AERO, AR",1995-09-11,0.5,21.2,23.4,19.5
"34308","RESISTENCIA AERO, AR",1995-09-12,0,17.6,21,14.1
"34309","RESISTENCIA AERO, AR",1995-09-13,1,13.2,16.5,11.2
"34310","RESISTENCIA AERO, AR",1995-09-14,0,12.4,23.2,4.3
"34311","RESISTENCIA AERO, AR",1995-09-15,0,14.1,22,3
"34312","RESISTENCIA AERO, AR",1995-09-16,0,15.8,25.7,5.5
"34313","RESISTENCIA AERO, AR",1995-09-17,0,20,31.6,8.4
"34314","RESISTENCIA AERO, AR",1995-09-18,0,22.4,29.6,16.5
"34315","RESISTENCIA AERO, AR",1995-09-19,0,15.4,19.5,9.2
"34316","RESISTENCIA AERO, AR",1995-09-20,0,10.5,18,0.8
"34317","RESISTENCIA AERO, AR",1995-09-21,0,14,22.2,5.2
"34318","RESISTENCIA AERO, AR",1995-09-22,0,21.1,29.9,12.3
"34319","RESISTENCIA AERO, AR",1995-09-23,0,20.8,27,13.1
"34320","RESISTENCIA AERO, AR",1995-09-24,0,21.7,29.2,16.3
"34321","RESISTENCIA AERO, AR",1995-09-25,0,21,27.6,15.3
"34322","RESISTENCIA AERO, AR",1995-09-26,7.1,22.9,28.3,19
"34323","RESISTENCIA AERO, AR",1995-09-27,0,20.7,24.2,17.4
"34324","RESISTENCIA AERO, AR",1995-09-28,NA,14.7,20,12
"34325","RESISTENCIA AERO, AR",1995-09-29,10.9,13.3,16.2,11.3
"34326","RESISTENCIA AERO, AR",1995-09-30,0.3,15,17.3,11
"34327","RESISTENCIA AERO, AR",1995-10-01,0,18.2,24,14.4
"34328","RESISTENCIA AERO, AR",1995-10-02,0,20.4,29.8,12.4
"34329","RESISTENCIA AERO, AR",1995-10-03,0,28,35,22.7
"34330","RESISTENCIA AERO, AR",1995-10-04,2,21.7,28.2,16.6
"34331","RESISTENCIA AERO, AR",1995-10-05,10.9,20.3,22.3,18.5
"34332","RESISTENCIA AERO, AR",1995-10-06,2,22.9,28.2,18.7
"34333","RESISTENCIA AERO, AR",1995-10-07,0,21.7,27.5,16.6
"34334","RESISTENCIA AERO, AR",1995-10-08,NA,20,26.7,16
"34335","RESISTENCIA AERO, AR",1995-10-09,0,18.7,25.6,8.5
"34336","RESISTENCIA AERO, AR",1995-10-10,0,17.4,27.1,7.5
"34337","RESISTENCIA AERO, AR",1995-10-11,0,21.8,30.6,14.6
"34338","RESISTENCIA AERO, AR",1995-10-12,0,19.9,24.8,16.5
"34339","RESISTENCIA AERO, AR",1995-10-13,20.1,18.2,22.6,11
"34340","RESISTENCIA AERO, AR",1995-10-14,0,13.8,25.5,2.2
"34341","RESISTENCIA AERO, AR",1995-10-15,0,18.9,29,8.9
"34342","RESISTENCIA AERO, AR",1995-10-16,0,20.9,29.5,13.5
"34343","RESISTENCIA AERO, AR",1995-10-17,0,22.2,29.6,12
"34344","RESISTENCIA AERO, AR",1995-10-18,0,20.1,27,13.3
"34345","RESISTENCIA AERO, AR",1995-10-19,1,18.7,21.6,15.3
"34346","RESISTENCIA AERO, AR",1995-10-20,NA,20.7,29.9,10.4
"34347","RESISTENCIA AERO, AR",1995-10-21,0,20.2,29.6,9.6
"34348","RESISTENCIA AERO, AR",1995-10-22,0,22.7,32.2,14.5
"34349","RESISTENCIA AERO, AR",1995-10-23,0,23.4,34.4,12
"34350","RESISTENCIA AERO, AR",1995-10-24,0,26.4,36,18.4
"34351","RESISTENCIA AERO, AR",1995-10-25,0,30.8,41.7,20.2
"34352","RESISTENCIA AERO, AR",1995-10-26,0,27.8,32.2,23.9
"34353","RESISTENCIA AERO, AR",1995-10-27,24.9,19.3,24.3,16.2
"34354","RESISTENCIA AERO, AR",1995-10-28,0.3,18,23.2,14.2
"34355","RESISTENCIA AERO, AR",1995-10-29,0,16.3,20.8,10.5
"34356","RESISTENCIA AERO, AR",1995-10-30,0,17.7,23.8,12.3
"34357","RESISTENCIA AERO, AR",1995-10-31,0,20.5,28.7,8.8
"34358","RESISTENCIA AERO, AR",1995-11-01,0,23.7,31.8,13
"34359","RESISTENCIA AERO, AR",1995-11-02,0,26,33.8,17
"34360","RESISTENCIA AERO, AR",1995-11-03,0,27.3,36.1,19.6
"34361","RESISTENCIA AERO, AR",1995-11-04,0,28.6,37.8,20
"34362","RESISTENCIA AERO, AR",1995-11-05,NA,31.4,39.6,22
"34363","RESISTENCIA AERO, AR",1995-11-06,0,31.4,40.4,24
"34364","RESISTENCIA AERO, AR",1995-11-07,0,31.3,37.6,24
"34365","RESISTENCIA AERO, AR",1995-11-08,0,33,40.6,27
"34366","RESISTENCIA AERO, AR",1995-11-09,6.1,26.3,32.6,20.6
"34367","RESISTENCIA AERO, AR",1995-11-10,NA,22.6,27.9,18.4
"34368","RESISTENCIA AERO, AR",1995-11-11,0,23.3,31.2,17.2
"34369","RESISTENCIA AERO, AR",1995-11-12,NA,23.5,30,16.6
"34370","RESISTENCIA AERO, AR",1995-11-13,0,21.7,29.5,13
"34371","RESISTENCIA AERO, AR",1995-11-14,0,25.2,34,14
"34372","RESISTENCIA AERO, AR",1995-11-15,0,26.1,34.5,15.5
"34373","RESISTENCIA AERO, AR",1995-11-16,NA,26.1,35,19
"34374","RESISTENCIA AERO, AR",1995-11-17,6.1,23.2,28.8,18.6
"34375","RESISTENCIA AERO, AR",1995-11-18,2,22.2,29.6,14.4
"34376","RESISTENCIA AERO, AR",1995-11-19,0,22.9,28,17
"34377","RESISTENCIA AERO, AR",1995-11-20,0,24.1,34.5,14.3
"34378","RESISTENCIA AERO, AR",1995-11-21,0,28.5,37.6,20.5
"34379","RESISTENCIA AERO, AR",1995-11-22,NA,23.4,29.4,20.2
"34380","RESISTENCIA AERO, AR",1995-11-23,17,24.2,31.7,18
"34381","RESISTENCIA AERO, AR",1995-11-24,0,27.1,34.7,19.4
"34382","RESISTENCIA AERO, AR",1995-11-25,NA,24,33.5,18
"34383","RESISTENCIA AERO, AR",1995-11-26,NA,22.8,29.6,16.3
"34384","RESISTENCIA AERO, AR",1995-11-27,0,23.1,28.4,18
"34385","RESISTENCIA AERO, AR",1995-11-28,0,19.2,27,8.6
"34386","RESISTENCIA AERO, AR",1995-11-29,0,22.5,33.3,10.8
"34387","RESISTENCIA AERO, AR",1995-11-30,NA,28.7,38.6,19
"34388","RESISTENCIA AERO, AR",1995-12-01,17,23.6,31.3,18.8
"34389","RESISTENCIA AERO, AR",1995-12-02,2,26,32.8,19.5
"34390","RESISTENCIA AERO, AR",1995-12-03,0,24.8,28.6,20.1
"34391","RESISTENCIA AERO, AR",1995-12-04,23.9,24.3,31.6,17.5
"34392","RESISTENCIA AERO, AR",1995-12-05,0,27.3,33.7,19.8
"34393","RESISTENCIA AERO, AR",1995-12-06,NA,27,35.8,16.3
"34394","RESISTENCIA AERO, AR",1995-12-07,NA,25.4,35,20.4
"34395","RESISTENCIA AERO, AR",1995-12-08,15,23.5,30,18.4
"34396","RESISTENCIA AERO, AR",1995-12-09,0,22.1,31.5,11.6
"34397","RESISTENCIA AERO, AR",1995-12-10,0,24.4,31.8,14.6
"34398","RESISTENCIA AERO, AR",1995-12-11,0.3,22.9,30,17.3
"34399","RESISTENCIA AERO, AR",1995-12-12,3,23.4,31,17
"34400","RESISTENCIA AERO, AR",1995-12-13,0,22.9,32.5,10.8
"34401","RESISTENCIA AERO, AR",1995-12-14,0,24.8,34.6,14.3
"34402","RESISTENCIA AERO, AR",1995-12-15,NA,27.6,36.2,16.6
"34403","RESISTENCIA AERO, AR",1995-12-16,0,29.7,38.8,19.3
"34404","RESISTENCIA AERO, AR",1995-12-17,0,29.7,39.7,21.6
"34405","RESISTENCIA AERO, AR",1995-12-18,0.5,25.7,29.5,21.4
"34406","RESISTENCIA AERO, AR",1995-12-19,3,27.4,37.4,17
"34407","RESISTENCIA AERO, AR",1995-12-20,0,31.2,39.3,23.2
"34408","RESISTENCIA AERO, AR",1995-12-21,0,28.3,38.4,22
"34409","RESISTENCIA AERO, AR",1995-12-22,1,26.1,34.5,17.3
"34410","RESISTENCIA AERO, AR",1995-12-23,0,23.7,29.4,17.9
"34411","RESISTENCIA AERO, AR",1995-12-24,NA,23.1,31,18.7
"34412","RESISTENCIA AERO, AR",1995-12-25,15,23.2,29,20.1
"34413","RESISTENCIA AERO, AR",1995-12-26,4.1,23.7,28.5,20.7
"34414","RESISTENCIA AERO, AR",1995-12-27,0,25.6,31,20.4
"34415","RESISTENCIA AERO, AR",1995-12-28,0,25.1,33,17.1
"34416","RESISTENCIA AERO, AR",1995-12-29,0,27.3,33.7,19.6
"34417","RESISTENCIA AERO, AR",1995-12-30,0,27.5,36,19
"34418","RESISTENCIA AERO, AR",1995-12-31,0,27.7,35.8,19.5
"34419","RESISTENCIA AERO, AR",1996-01-01,NA,28.2,37,17
"34420","RESISTENCIA AERO, AR",1996-01-02,0,28.8,39,22.7
"34421","RESISTENCIA AERO, AR",1996-01-03,0,30.6,40,23
"34422","RESISTENCIA AERO, AR",1996-01-04,3,27.3,32.3,21.8
"34423","RESISTENCIA AERO, AR",1996-01-05,NA,26,34.9,20.1
"34424","RESISTENCIA AERO, AR",1996-01-06,0,25.4,33.9,16
"34425","RESISTENCIA AERO, AR",1996-01-07,0,27.6,35.4,19
"34426","RESISTENCIA AERO, AR",1996-01-08,0,28.1,38.5,16
"34427","RESISTENCIA AERO, AR",1996-01-09,0,28.4,36,19.9
"34428","RESISTENCIA AERO, AR",1996-01-10,0,30.1,39.8,20.3
"34429","RESISTENCIA AERO, AR",1996-01-11,NA,29.4,39.5,21.5
"34430","RESISTENCIA AERO, AR",1996-01-12,19.1,23.6,30.8,19.5
"34431","RESISTENCIA AERO, AR",1996-01-13,0,28.2,35.5,23.4
"34432","RESISTENCIA AERO, AR",1996-01-14,6.1,27.1,33.9,21.5
"34433","RESISTENCIA AERO, AR",1996-01-15,0,28.7,35.5,21.9
"34434","RESISTENCIA AERO, AR",1996-01-16,25.9,26.6,33.1,22.8
"34435","RESISTENCIA AERO, AR",1996-01-17,15,26.1,32.6,20.5
"34436","RESISTENCIA AERO, AR",1996-01-18,0,24.2,31.3,15.2
"34437","RESISTENCIA AERO, AR",1996-01-19,0,25.4,32.2,18
"34438","RESISTENCIA AERO, AR",1996-01-20,0,25.2,32.3,18.5
"34439","RESISTENCIA AERO, AR",1996-01-21,0,26.8,35,18.4
"34440","RESISTENCIA AERO, AR",1996-01-22,0,27.6,36.6,18.5
"34441","RESISTENCIA AERO, AR",1996-01-23,0,28.2,36,21.2
"34442","RESISTENCIA AERO, AR",1996-01-24,0,27.3,36.2,22
"34443","RESISTENCIA AERO, AR",1996-01-25,9.9,30.2,38.5,23.3
"34444","RESISTENCIA AERO, AR",1996-01-26,0,31.9,39.6,20.6
"34445","RESISTENCIA AERO, AR",1996-01-27,NA,21.1,24.5,19
"34446","RESISTENCIA AERO, AR",1996-01-28,NA,23.1,27.6,19.5
"34447","RESISTENCIA AERO, AR",1996-01-29,0,24.6,30.5,21.2
"34448","RESISTENCIA AERO, AR",1996-01-30,0.5,27.6,33.1,23.5
"34449","RESISTENCIA AERO, AR",1996-01-31,3,26.7,33.7,21.7
"34450","RESISTENCIA AERO, AR",1996-02-01,33,26,32.3,20.5
"34451","RESISTENCIA AERO, AR",1996-02-02,0,26.8,31,22.7
"34452","RESISTENCIA AERO, AR",1996-02-03,0,27.3,32.7,21.3
"34453","RESISTENCIA AERO, AR",1996-02-04,55.1,26.1,30.2,22
"34454","RESISTENCIA AERO, AR",1996-02-05,38.1,23.1,26.8,20.5
"34455","RESISTENCIA AERO, AR",1996-02-06,NA,24.8,30.1,20.5
"34456","RESISTENCIA AERO, AR",1996-02-07,0,27,33.1,21.6
"34457","RESISTENCIA AERO, AR",1996-02-08,NA,26.4,34.6,21.8
"34458","RESISTENCIA AERO, AR",1996-02-09,19.1,24.7,29,22.4
"34459","RESISTENCIA AERO, AR",1996-02-10,36.1,23.9,26.7,20
"34460","RESISTENCIA AERO, AR",1996-02-11,10.9,19.9,23.4,16.1
"34461","RESISTENCIA AERO, AR",1996-02-12,0,17.6,24,11
"34462","RESISTENCIA AERO, AR",1996-02-13,0,20.1,27.2,13.4
"34463","RESISTENCIA AERO, AR",1996-02-14,1,23.9,30,20.9
"34464","RESISTENCIA AERO, AR",1996-02-15,4.1,26.2,33.6,22
"34465","RESISTENCIA AERO, AR",1996-02-16,0,24.9,28.3,22.3
"34466","RESISTENCIA AERO, AR",1996-02-17,0.5,26.3,32.7,21.5
"34467","RESISTENCIA AERO, AR",1996-02-18,0,27.7,32.5,22.9
"34468","RESISTENCIA AERO, AR",1996-02-19,0,28.7,34.5,23.1
"34469","RESISTENCIA AERO, AR",1996-02-20,0,28.1,36.2,24.4
"34470","RESISTENCIA AERO, AR",1996-02-21,0,25.9,31.4,18.1
"34471","RESISTENCIA AERO, AR",1996-02-22,0,28.1,33.5,21.7
"34472","RESISTENCIA AERO, AR",1996-02-23,NA,29,34.6,23.9
"34473","RESISTENCIA AERO, AR",1996-02-24,91.9,24.1,29,21.3
"34474","RESISTENCIA AERO, AR",1996-02-25,2,24.1,29,20.4
"34475","RESISTENCIA AERO, AR",1996-02-26,1,26,29.8,22.6
"34476","RESISTENCIA AERO, AR",1996-02-27,0,26.2,31,24.2
"34477","RESISTENCIA AERO, AR",1996-02-28,9.9,24.1,26.6,21.8
"34478","RESISTENCIA AERO, AR",1996-02-29,39.1,24.4,28.8,20.6
"34479","RESISTENCIA AERO, AR",1996-03-01,0,23.8,28.1,19.8
"34480","RESISTENCIA AERO, AR",1996-03-02,NA,23.4,27.2,20.1
"34481","RESISTENCIA AERO, AR",1996-03-03,NA,23.8,28,20.8
"34482","RESISTENCIA AERO, AR",1996-03-04,0,23,28.6,17.8
"34483","RESISTENCIA AERO, AR",1996-03-05,0,23.8,28.6,19
"34484","RESISTENCIA AERO, AR",1996-03-06,0,24.7,30.6,19.7
"34485","RESISTENCIA AERO, AR",1996-03-07,0,25.1,30.4,20.2
"34486","RESISTENCIA AERO, AR",1996-03-08,0,25.6,32,19.5
"34487","RESISTENCIA AERO, AR",1996-03-09,0,26.3,33,20
"34488","RESISTENCIA AERO, AR",1996-03-10,0,27.1,33.9,20.4
"34489","RESISTENCIA AERO, AR",1996-03-11,4.1,22.8,25.8,20.4
"34490","RESISTENCIA AERO, AR",1996-03-12,29,23.9,32.2,19
"34491","RESISTENCIA AERO, AR",1996-03-13,34,21.6,27.1,19
"34492","RESISTENCIA AERO, AR",1996-03-14,0,24.3,30.2,19
"34493","RESISTENCIA AERO, AR",1996-03-15,NA,26.6,31.9,21.5
"34494","RESISTENCIA AERO, AR",1996-03-16,15,23.7,28.8,19.7
"34495","RESISTENCIA AERO, AR",1996-03-17,0,24.7,30,19.7
"34496","RESISTENCIA AERO, AR",1996-03-18,0,25.1,30.3,19.6
"34497","RESISTENCIA AERO, AR",1996-03-19,0,24.9,30.6,19
"34498","RESISTENCIA AERO, AR",1996-03-20,0,25.9,31.4,20
"34499","RESISTENCIA AERO, AR",1996-03-21,0,26.2,32.5,20.1
"34500","RESISTENCIA AERO, AR",1996-03-22,2,24,28.6,20.8
"34501","RESISTENCIA AERO, AR",1996-03-23,1,21.4,24.5,17.6
"34502","RESISTENCIA AERO, AR",1996-03-24,NA,16.7,25,10.5
"34503","RESISTENCIA AERO, AR",1996-03-25,NA,18.8,27.1,10.6
"34504","RESISTENCIA AERO, AR",1996-03-26,0,23.7,30,18
"34505","RESISTENCIA AERO, AR",1996-03-27,0,23.4,29.5,17.6
"34506","RESISTENCIA AERO, AR",1996-03-28,NA,22.8,30,16
"34507","RESISTENCIA AERO, AR",1996-03-29,9.9,23.2,26,19.6
"34508","RESISTENCIA AERO, AR",1996-03-30,37.1,22.1,24.6,19.2
"34509","RESISTENCIA AERO, AR",1996-03-31,0.3,22.6,25.6,20.6
"34510","RESISTENCIA AERO, AR",1996-04-01,0,23.2,27.6,19.7
"34511","RESISTENCIA AERO, AR",1996-04-02,0,27.2,31.8,24.9
"34512","RESISTENCIA AERO, AR",1996-04-03,4.1,24.8,31.2,20.3
"34513","RESISTENCIA AERO, AR",1996-04-04,48,22.7,24.5,21.4
"34514","RESISTENCIA AERO, AR",1996-04-05,22.1,20.7,24.8,16.8
"34515","RESISTENCIA AERO, AR",1996-04-06,0,22.2,24.8,20
"34516","RESISTENCIA AERO, AR",1996-04-07,0,21.5,25.5,18
"34517","RESISTENCIA AERO, AR",1996-04-08,NA,22.7,30.2,15.7
"34518","RESISTENCIA AERO, AR",1996-04-09,0,26.2,33,20.5
"34519","RESISTENCIA AERO, AR",1996-04-10,47,22.4,24.8,19.5
"34520","RESISTENCIA AERO, AR",1996-04-11,0,21,27,16.6
"34521","RESISTENCIA AERO, AR",1996-04-12,0,22.4,30,16.7
"34522","RESISTENCIA AERO, AR",1996-04-13,0,24.6,30.5,19
"34523","RESISTENCIA AERO, AR",1996-04-14,NA,26,31.6,21.9
"34524","RESISTENCIA AERO, AR",1996-04-15,NA,24.4,32.5,20.2
"34525","RESISTENCIA AERO, AR",1996-04-16,13,19.4,22.6,15
"34526","RESISTENCIA AERO, AR",1996-04-17,0,15.2,20,9.6
"34527","RESISTENCIA AERO, AR",1996-04-18,NA,11.5,20.2,8
"34528","RESISTENCIA AERO, AR",1996-04-19,0,16.6,22.3,7
"34529","RESISTENCIA AERO, AR",1996-04-20,0,17.1,26.2,9.8
"34530","RESISTENCIA AERO, AR",1996-04-21,0,21.1,28.4,14.9
"34531","RESISTENCIA AERO, AR",1996-04-22,NA,23.3,29.7,17.5
"34532","RESISTENCIA AERO, AR",1996-04-23,54.1,23.6,25.5,21
"34533","RESISTENCIA AERO, AR",1996-04-24,98,25.6,31.4,21.8
"34534","RESISTENCIA AERO, AR",1996-04-25,111,20.9,27.1,18.1
"34535","RESISTENCIA AERO, AR",1996-04-26,0,20.5,23.8,17
"34536","RESISTENCIA AERO, AR",1996-04-27,3,19.1,21.4,17.4
"34537","RESISTENCIA AERO, AR",1996-04-28,NA,19.3,20.9,17.5
"34538","RESISTENCIA AERO, AR",1996-04-29,2,21.8,26.6,18.9
"34539","RESISTENCIA AERO, AR",1996-04-30,0,22,24.2,20.8
"34540","RESISTENCIA AERO, AR",1996-05-01,15,22.3,27.7,19.2
"34541","RESISTENCIA AERO, AR",1996-05-02,0,22.8,28.3,18
"34542","RESISTENCIA AERO, AR",1996-05-03,NA,22.1,28,16.8
"34543","RESISTENCIA AERO, AR",1996-05-04,0,21.7,28.5,15.5
"34544","RESISTENCIA AERO, AR",1996-05-05,0,20.4,26.7,14.3
"34545","RESISTENCIA AERO, AR",1996-05-06,0,19.6,26.7,13.4
"34546","RESISTENCIA AERO, AR",1996-05-07,0,21.6,29.5,17.1
"34547","RESISTENCIA AERO, AR",1996-05-08,0,22.9,28.5,17
"34548","RESISTENCIA AERO, AR",1996-05-09,0,22.4,28.3,17.5
"34549","RESISTENCIA AERO, AR",1996-05-10,0,21.3,26,16.4
"34550","RESISTENCIA AERO, AR",1996-05-11,0,18.6,24.7,11.2
"34551","RESISTENCIA AERO, AR",1996-05-12,0,20.1,27.8,13.2
"34552","RESISTENCIA AERO, AR",1996-05-13,0,20.6,27.9,13.1
"34553","RESISTENCIA AERO, AR",1996-05-14,0,19.4,28,12.4
"34554","RESISTENCIA AERO, AR",1996-05-15,0,19.1,23.3,16
"34555","RESISTENCIA AERO, AR",1996-05-16,0,18.6,25.3,12.2
"34556","RESISTENCIA AERO, AR",1996-05-17,NA,17.7,20.5,15.6
"34557","RESISTENCIA AERO, AR",1996-05-18,1,16.5,18,15.5
"34558","RESISTENCIA AERO, AR",1996-05-19,0,17.7,22.3,15.6
"34559","RESISTENCIA AERO, AR",1996-05-20,0,15.8,19,12.3
"34560","RESISTENCIA AERO, AR",1996-05-21,NA,14,19,10.5
"34561","RESISTENCIA AERO, AR",1996-05-22,NA,15.9,21.2,11.5
"34562","RESISTENCIA AERO, AR",1996-05-23,0,15.3,20.5,10
"34563","RESISTENCIA AERO, AR",1996-05-24,NA,14.3,18.5,10
"34564","RESISTENCIA AERO, AR",1996-05-25,0,15.4,20.5,12.5
"34565","RESISTENCIA AERO, AR",1996-05-26,0,18.3,21.1,15
"34566","RESISTENCIA AERO, AR",1996-05-27,0,17.2,23.8,12.6
"34567","RESISTENCIA AERO, AR",1996-05-28,0,18.3,25.5,14.3
"34568","RESISTENCIA AERO, AR",1996-05-29,NA,20.7,26,16.9
"34569","RESISTENCIA AERO, AR",1996-05-30,0,16.1,19.8,12.1
"34570","RESISTENCIA AERO, AR",1996-05-31,4.1,10.8,13.8,5.6
"34571","RESISTENCIA AERO, AR",1996-06-01,0,8.1,15,1.1
"34572","RESISTENCIA AERO, AR",1996-06-02,0,8.3,16.5,-0.4
"34573","RESISTENCIA AERO, AR",1996-06-03,0,8.1,18.4,0.2
"34574","RESISTENCIA AERO, AR",1996-06-04,0,8.9,19.5,0.5
"34575","RESISTENCIA AERO, AR",1996-06-05,0,9.7,21.4,0
"34576","RESISTENCIA AERO, AR",1996-06-06,0,14.4,23.6,7.6
"34577","RESISTENCIA AERO, AR",1996-06-07,0,14.8,24.2,7.2
"34578","RESISTENCIA AERO, AR",1996-06-08,0,15.8,21.5,10.9
"34579","RESISTENCIA AERO, AR",1996-06-09,0,16.2,26,9.3
"34580","RESISTENCIA AERO, AR",1996-06-10,0,18.2,26.5,13.2
"34581","RESISTENCIA AERO, AR",1996-06-11,NA,20.3,28.6,15.6
"34582","RESISTENCIA AERO, AR",1996-06-12,0,22.5,28.4,18.5
"34583","RESISTENCIA AERO, AR",1996-06-13,0,22.4,29.2,17.8
"34584","RESISTENCIA AERO, AR",1996-06-14,0,22.8,28.2,20.1
"34585","RESISTENCIA AERO, AR",1996-06-15,0,22,25.5,18
"34586","RESISTENCIA AERO, AR",1996-06-16,0,16.2,18,14.9
"34587","RESISTENCIA AERO, AR",1996-06-17,3,14.8,15.6,13.6
"34588","RESISTENCIA AERO, AR",1996-06-18,2,12.5,14.6,11
"34589","RESISTENCIA AERO, AR",1996-06-19,0,11.1,13.1,8.3
"34590","RESISTENCIA AERO, AR",1996-06-20,0,9.6,11.4,6.6
"34591","RESISTENCIA AERO, AR",1996-06-21,2,6.1,13.2,0.3
"34592","RESISTENCIA AERO, AR",1996-06-22,0,7.3,15,-0.8
"34593","RESISTENCIA AERO, AR",1996-06-23,0,7.5,16,0
"34594","RESISTENCIA AERO, AR",1996-06-24,0,8.2,17.9,0
"34595","RESISTENCIA AERO, AR",1996-06-25,NA,11.2,18.1,2.8
"34596","RESISTENCIA AERO, AR",1996-06-26,NA,10.6,14,8
"34597","RESISTENCIA AERO, AR",1996-06-27,0,6.8,11.5,2.5
"34598","RESISTENCIA AERO, AR",1996-06-28,0,7.4,11,2.2
"34599","RESISTENCIA AERO, AR",1996-06-29,0,3.6,12.5,-4.7
"34600","RESISTENCIA AERO, AR",1996-06-30,NA,6.1,16.7,-3.6
"34601","RESISTENCIA AERO, AR",1996-07-01,0,11.9,21.4,5.1
"34602","RESISTENCIA AERO, AR",1996-07-02,0,14.4,21.5,9
"34603","RESISTENCIA AERO, AR",1996-07-03,0,10.4,19,0.4
"34604","RESISTENCIA AERO, AR",1996-07-04,0,9.7,17.9,2
"34605","RESISTENCIA AERO, AR",1996-07-05,0,8.7,19.2,2
"34606","RESISTENCIA AERO, AR",1996-07-06,0,10.8,15,6.4
"34607","RESISTENCIA AERO, AR",1996-07-07,0.5,15,20.8,12.1
"34608","RESISTENCIA AERO, AR",1996-07-08,0,16.3,19,14.4
"34609","RESISTENCIA AERO, AR",1996-07-09,0,14.1,18,9
"34610","RESISTENCIA AERO, AR",1996-07-10,0,9.2,18,1.5
"34611","RESISTENCIA AERO, AR",1996-07-11,0,9.7,20.3,-0.4
"34612","RESISTENCIA AERO, AR",1996-07-12,0,10.6,21.4,0.6
"34613","RESISTENCIA AERO, AR",1996-07-13,0,13.9,24.2,7
"34614","RESISTENCIA AERO, AR",1996-07-14,0,12.5,16.3,8.2
"34615","RESISTENCIA AERO, AR",1996-07-15,0,8.4,15.5,1.5
"34616","RESISTENCIA AERO, AR",1996-07-16,0,10.9,20.8,4.5
"34617","RESISTENCIA AERO, AR",1996-07-17,0,15.3,25.6,6
"34618","RESISTENCIA AERO, AR",1996-07-18,0,17.9,26.5,11
"34619","RESISTENCIA AERO, AR",1996-07-19,NA,20.4,27,16.5
"34620","RESISTENCIA AERO, AR",1996-07-20,0,18.9,24.5,14.4
"34621","RESISTENCIA AERO, AR",1996-07-21,0,9.7,15,2.3
"34622","RESISTENCIA AERO, AR",1996-07-22,0,6.9,15.1,-1.4
"34623","RESISTENCIA AERO, AR",1996-07-23,NA,10.2,22.2,0.5
"34624","RESISTENCIA AERO, AR",1996-07-24,NA,13.9,22.7,5.2
"34625","RESISTENCIA AERO, AR",1996-07-25,NA,12.8,20.8,4.4
"34626","RESISTENCIA AERO, AR",1996-07-26,0,12.1,20.3,3.2
"34627","RESISTENCIA AERO, AR",1996-07-27,NA,12,21.7,2.6
"34628","RESISTENCIA AERO, AR",1996-07-28,0,11.5,22,1.3
"34629","RESISTENCIA AERO, AR",1996-07-29,NA,12.1,24,1.9
"34630","RESISTENCIA AERO, AR",1996-07-30,0,13.9,24.3,4
"34631","RESISTENCIA AERO, AR",1996-07-31,0,17.2,27.3,9.5
"34632","RESISTENCIA AERO, AR",1996-08-01,NA,17.2,27.5,8
"34633","RESISTENCIA AERO, AR",1996-08-02,0,20.1,32,11.4
"34634","RESISTENCIA AERO, AR",1996-08-03,NA,22.2,31.6,13
"34635","RESISTENCIA AERO, AR",1996-08-04,0,22.7,32.7,15.5
"34636","RESISTENCIA AERO, AR",1996-08-05,0,21.6,26.3,14.4
"34637","RESISTENCIA AERO, AR",1996-08-06,0,14,16.3,11.8
"34638","RESISTENCIA AERO, AR",1996-08-07,0,12.6,15,10.2
"34639","RESISTENCIA AERO, AR",1996-08-08,0,17.2,23.2,13
"34640","RESISTENCIA AERO, AR",1996-08-09,NA,17.2,20,13
"34641","RESISTENCIA AERO, AR",1996-08-10,0,12.1,21.5,1.8
"34642","RESISTENCIA AERO, AR",1996-08-11,0,13.3,23.7,3.3
"34643","RESISTENCIA AERO, AR",1996-08-12,NA,15.7,25.5,6
"34644","RESISTENCIA AERO, AR",1996-08-13,0,24.3,32.1,18.5
"34645","RESISTENCIA AERO, AR",1996-08-14,0,22.6,29.2,13.7
"34646","RESISTENCIA AERO, AR",1996-08-15,0,18.4,27.7,8.6
"34647","RESISTENCIA AERO, AR",1996-08-16,0,16.8,27.4,5.1
"34648","RESISTENCIA AERO, AR",1996-08-17,0,19.7,30.5,6.5
"34649","RESISTENCIA AERO, AR",1996-08-18,0,21.3,31,11.7
"34650","RESISTENCIA AERO, AR",1996-08-19,NA,24.6,34,16.3
"34651","RESISTENCIA AERO, AR",1996-08-20,6.1,22.3,26.6,18.3
"34652","RESISTENCIA AERO, AR",1996-08-21,32,21.3,29,14.3
"34653","RESISTENCIA AERO, AR",1996-08-22,0,23.9,31.8,16.5
